,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season
1553,2018-09-01,Crystal Palace,Southampton,0.0,2.0,A,2018/2019
1554,2018-09-01,Everton,Huddersfield,1.0,1.0,D,2018/2019
1555,2018-09-01,Leicester,Liverpool,1.0,2.0,A,2018/2019
1556,2018-09-01,Man City,Newcastle,2.0,1.0,H,2018/2019
1557,2018-09-01,West Ham,Wolves,0.0,1.0,A,2018/2019
1558,2018-09-02,Burnley,Man United,0.0,2.0,A,2018/2019
1559,2018-09-02,Cardiff,Arsenal,2.0,3.0,A,2018/2019
1560,2018-09-02,Watford,Tottenham,2.0,1.0,H,2018/2019
1561,2018-09-15,Bournemouth,Leicester,4.0,2.0,H,2018/2019
1562,2018-09-15,Chelsea,Cardiff,4.0,1.0,H,2018/2019
1563,2018-09-15,Huddersfield,Crystal Palace,0.0,1.0,A,2018/2019
1564,2018-09-15,Man City,Fulham,3.0,0.0,H,2018/2019
1565,2018-09-15,Newcastle,Arsenal,1.0,2.0,A,2018/2019
1566,2018-09-15,Tottenham,Liverpool,1.0,2.0,A,2018/2019
1567,2018-09-15,Watford,Man United,1.0,2.0,A,2018/2019
1568,2018-09-16,Everton,West Ham,1.0,3.0,A,2018/2019
1569,2018-09-16,Wolves,Burnley,1.0,0.0,H,2018/2019
1570,2018-09-17,Southampton,Brighton,2.0,2.0,D,2018/2019
1571,2018-09-22,Brighton,Tottenham,1.0,2.0,A,2018/2019
1572,2018-09-22,Burnley,Bournemouth,4.0,0.0,H,2018/2019
1573,2018-09-22,Cardiff,Man City,0.0,5.0,A,2018/2019
1574,2018-09-22,Crystal Palace,Newcastle,0.0,0.0,D,2018/2019
1575,2018-09-22,Fulham,Watford,1.0,1.0,D,2018/2019
1576,2018-09-22,Leicester,Huddersfield,3.0,1.0,H,2018/2019
1577,2018-09-22,Liverpool,Southampton,3.0,0.0,H,2018/2019
1578,2018-09-22,Man United,Wolves,1.0,1.0,D,2018/2019
1579,2018-09-23,Arsenal,Everton,2.0,0.0,H,2018/2019
1580,2018-09-23,West Ham,Chelsea,0.0,0.0,D,2018/2019
1581,2018-09-29,Arsenal,Watford,2.0,0.0,H,2018/2019
1582,2018-09-29,Chelsea,Liverpool,1.0,1.0,D,2018/2019
1583,2018-09-29,Everton,Fulham,3.0,0.0,H,2018/2019
1584,2018-09-29,Huddersfield,Tottenham,0.0,2.0,A,2018/2019
1585,2018-09-29,Man City,Brighton,2.0,0.0,H,2018/2019
1586,2018-09-29,Newcastle,Leicester,0.0,2.0,A,2018/2019
1587,2018-09-29,West Ham,Man United,3.0,1.0,H,2018/2019
1588,2018-09-29,Wolves,Southampton,2.0,0.0,H,2018/2019
1589,2018-09-30,Cardiff,Burnley,1.0,2.0,A,2018/2019
1590,2018-10-01,Bournemouth,Crystal Palace,2.0,1.0,H,2018/2019
1591,2018-10-05,Brighton,West Ham,1.0,0.0,H,2018/2019
1592,2018-10-06,Burnley,Huddersfield,1.0,1.0,D,2018/2019
1593,2018-10-06,Crystal Palace,Wolves,0.0,1.0,A,2018/2019
1594,2018-10-06,Leicester,Everton,1.0,2.0,A,2018/2019
1595,2018-10-06,Man United,Newcastle,3.0,2.0,H,2018/2019
1596,2018-10-06,Tottenham,Cardiff,1.0,0.0,H,2018/2019
1597,2018-10-06,Watford,Bournemouth,0.0,4.0,A,2018/2019
1598,2018-10-07,Fulham,Arsenal,1.0,5.0,A,2018/2019
1599,2018-10-07,Liverpool,Man City,0.0,0.0,D,2018/2019
1600,2018-10-07,Southampton,Chelsea,0.0,3.0,A,2018/2019
1601,2018-10-20,Bournemouth,Southampton,0.0,0.0,D,2018/2019
1602,2018-10-20,Cardiff,Fulham,4.0,2.0,H,2018/2019
1603,2018-10-20,Chelsea,Man United,2.0,2.0,D,2018/2019
1604,2018-10-20,Huddersfield,Liverpool,0.0,1.0,A,2018/2019
1605,2018-10-20,Man City,Burnley,5.0,0.0,H,2018/2019
1606,2018-10-20,Newcastle,Brighton,0.0,1.0,A,2018/2019
1607,2018-10-20,West Ham,Tottenham,0.0,1.0,A,2018/2019
1608,2018-10-20,Wolves,Watford,0.0,2.0,A,2018/2019
1609,2018-10-21,Everton,Crystal Palace,2.0,0.0,H,2018/2019
1610,2018-10-22,Arsenal,Leicester,3.0,1.0,H,2018/2019
1611,2018-10-27,Brighton,Wolves,1.0,0.0,H,2018/2019
1612,2018-10-27,Fulham,Bournemouth,0.0,3.0,A,2018/2019
1613,2018-10-27,Leicester,West Ham,1.0,1.0,D,2018/2019
1614,2018-10-27,Liverpool,Cardiff,4.0,1.0,H,2018/2019
1615,2018-10-27,Southampton,Newcastle,0.0,0.0,D,2018/2019
1616,2018-10-27,Watford,Huddersfield,3.0,0.0,H,2018/2019
1617,2018-10-28,Burnley,Chelsea,0.0,4.0,A,2018/2019
1618,2018-10-28,Crystal Palace,Arsenal,2.0,2.0,D,2018/2019
1619,2018-10-28,Man United,Everton,2.0,1.0,H,2018/2019
1620,2018-10-29,Tottenham,Man City,0.0,1.0,A,2018/2019
1621,2018-11-03,Arsenal,Liverpool,1.0,1.0,D,2018/2019
1622,2018-11-03,Bournemouth,Man United,1.0,2.0,A,2018/2019
1623,2018-11-03,Cardiff,Leicester,0.0,1.0,A,2018/2019
1624,2018-11-03,Everton,Brighton,3.0,1.0,H,2018/2019
1625,2018-11-03,Newcastle,Watford,1.0,0.0,H,2018/2019
1626,2018-11-03,West Ham,Burnley,4.0,2.0,H,2018/2019
1627,2018-11-03,Wolves,Tottenham,2.0,3.0,A,2018/2019
1628,2018-11-04,Chelsea,Crystal Palace,3.0,1.0,H,2018/2019
1629,2018-11-04,Man City,Southampton,6.0,1.0,H,2018/2019
1630,2018-11-05,Huddersfield,Fulham,1.0,0.0,H,2018/2019
1631,2018-11-10,Cardiff,Brighton,2.0,1.0,H,2018/2019
1632,2018-11-10,Crystal Palace,Tottenham,0.0,1.0,A,2018/2019
1633,2018-11-10,Huddersfield,West Ham,1.0,1.0,D,2018/2019
1634,2018-11-10,Leicester,Burnley,0.0,0.0,D,2018/2019
1635,2018-11-10,Newcastle,Bournemouth,2.0,1.0,H,2018/2019
1636,2018-11-10,Southampton,Watford,1.0,1.0,D,2018/2019
1637,2018-11-11,Arsenal,Wolves,1.0,1.0,D,2018/2019
1638,2018-11-11,Chelsea,Everton,0.0,0.0,D,2018/2019
1639,2018-11-11,Liverpool,Fulham,2.0,0.0,H,2018/2019
1640,2018-11-11,Man City,Man United,3.0,1.0,H,2018/2019
1641,2018-11-24,Brighton,Leicester,1.0,1.0,D,2018/2019
1642,2018-11-24,Everton,Cardiff,1.0,0.0,H,2018/2019
1643,2018-11-24,Fulham,Southampton,3.0,2.0,H,2018/2019
1644,2018-11-24,Man United,Crystal Palace,0.0,0.0,D,2018/2019
1645,2018-11-24,Tottenham,Chelsea,3.0,1.0,H,2018/2019
1646,2018-11-24,Watford,Liverpool,0.0,3.0,A,2018/2019
1647,2018-11-24,West Ham,Man City,0.0,4.0,A,2018/2019
1648,2018-11-25,Bournemouth,Arsenal,1.0,2.0,A,2018/2019
1649,2018-11-25,Wolves,Huddersfield,0.0,2.0,A,2018/2019
1650,2018-11-26,Burnley,Newcastle,1.0,2.0,A,2018/2019
1651,2018-11-30,Cardiff,Wolves,2.0,1.0,H,2018/2019
1652,2018-12-01,Crystal Palace,Burnley,2.0,0.0,H,2018/2019
1653,2018-12-01,Huddersfield,Brighton,1.0,2.0,A,2018/2019
1654,2018-12-01,Leicester,Watford,2.0,0.0,H,2018/2019
1655,2018-12-01,Man City,Bournemouth,3.0,1.0,H,2018/2019
1656,2018-12-01,Newcastle,West Ham,0.0,3.0,A,2018/2019
1657,2018-12-01,Southampton,Man United,2.0,2.0,D,2018/2019
